scraped_at_utc,full_address,vehicle_type,total_available,total_spaces_manual,capacity_est,occupied_est,occupancy_pct_est,booking_amount_label,price_daily_usd,price_weekly_usd,price_monthly_usd,reviews_count,review_rating
2026-07-11T00:13:30Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-11T03:47:09Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-11T06:29:17Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-11T09:00:59Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-11T10:36:20Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-11T12:08:23Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-11T13:57:39Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-11T15:26:11Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-11T17:25:49Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-11T19:35:41Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-11T21:09:20Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-11T22:09:52Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-11T23:13:32Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-12T00:13:44Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-12T04:03:23Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-12T07:03:54Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-12T09:20:24Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-12T10:47:48Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-12T12:09:41Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-12T13:59:00Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-12T15:28:19Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-12T17:29:08Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-12T19:34:17Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-12T21:09:08Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-12T22:10:22Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-12T23:12:06Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-13T00:13:53Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-13T04:05:02Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-13T07:44:10Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-13T11:32:21Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-13T15:15:40Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-13T17:24:40Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-13T19:53:27Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-13T21:15:23Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-13T22:14:01Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-13T23:16:15Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-14T00:10:31Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-14T03:39:58Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-14T06:29:42Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-14T09:19:53Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-14T10:58:35Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-14T12:42:02Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-14T15:04:37Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-14T16:40:42Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-14T18:33:24Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-14T20:33:13Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-14T22:16:45Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-14T23:14:25Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-15T00:09:04Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-15T03:40:34Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-15T06:31:40Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-15T09:24:04Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-15T11:52:54Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-15T14:15:01Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-15T15:54:55Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-15T17:41:45Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-15T19:40:14Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-15T21:18:17Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-15T22:16:52Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-15T23:15:57Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-16T00:13:06Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-16T03:43:11Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-16T06:35:16Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-16T09:32:21Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-16T11:55:45Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-16T14:27:22Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
2026-07-16T16:44:58Z,"23286 Springhill Dr, Denham Springs, LA 70726",Truck + Trailer,2,,2,0,0.0,10+,15.00,70.00,230.00,3,4.67
