scraped_at_utc,full_address,vehicle_type,total_available,total_spaces_manual,capacity_est,occupied_est,occupancy_pct_est,booking_amount_label,price_daily_usd,price_weekly_usd,price_monthly_usd,reviews_count,review_rating
2026-07-21T06:44:03Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-21T09:43:51Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-21T12:02:53Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-21T14:28:17Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-21T16:48:40Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-21T18:43:34Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-21T20:38:18Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-21T22:14:13Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-21T23:15:07Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-22T00:11:13Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-22T03:51:37Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-22T06:44:57Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-22T09:42:18Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-22T12:08:01Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-22T14:29:26Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-22T16:52:19Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-22T18:36:45Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-22T20:34:02Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
2026-07-22T22:28:03Z,"26542 LA-1032, Denham Springs, LA 70726",Bobtail / Box Truck,4,,4,0,0.0,,65.00,175.00,,0,
